timestamp,file_path,file_size,entropy,event_type,file_extension,label,file_size_kb,hour,minute,is_text_file,is_binary_file,high_entropy,very_high_entropy,large_file
2025-09-26 06:28:22.947750568,iot_test_files/normal/sensor_data_1.json,98,4.877179936208728,modified,.json,0,0.095703125,6,28,True,False,0,0,0
2025-09-26 06:28:35.035747051,iot_test_files/normal/sensor_data_17.json,0,0.0,deleted,.json,0,0.0,6,28,True,False,0,0,0
2025-09-26 06:28:47.069460630,iot_test_files/normal/log_1758868127_9054.txt,113,3.96596777403254,created,.txt,0,0.1103515625,6,28,True,False,0,0,0
2025-09-26 06:28:47.070097446,iot_test_files/normal/log_1758868127_9054.txt,113,3.96596777403254,modified,.txt,0,0.1103515625,6,28,True,False,0,0,0
2025-09-26 06:29:11.194409370,iot_test_files/normal/sensor_data_9.json,111,4.825652133346809,modified,.json,0,0.1083984375,6,29,True,False,0,0,0
2025-09-26 06:29:23.318721056,iot_test_files/normal/backup_data_7.dat,188,5.582867342763657,modified,.dat,0,0.18359375,6,29,False,True,0,0,0
2025-09-26 06:29:35.371589661,iot_test_files/normal/backup_data_3.dat,244,5.541384317753273,modified,.dat,0,0.23828125,6,29,False,True,0,0,0
2025-09-26 06:29:47.510566473,iot_test_files/normal/log_1758867933_6932.txt,0,0.0,deleted,.txt,0,0.0,6,29,True,False,0,0,0
2025-09-26 06:30:11.606310368,iot_test_files/normal/backup_data_19.dat,188,5.675536562759728,modified,.dat,0,0.18359375,6,30,False,True,0,0,0
2025-09-26 06:30:11.606985569,iot_test_files/normal/backup_data_19.dat,188,5.675536562759728,modified,.dat,0,0.18359375,6,30,False,True,0,0,0
2025-09-26 06:30:23.749844074,iot_test_files/normal/log_1758867885_4442.txt,169,4.403552601309047,modified,.txt,0,0.1650390625,6,30,True,False,0,0,0
2025-09-26 06:30:47.894908905,iot_test_files/normal/sensor_data_1.json,0,0.0,deleted,.json,0,0.0,6,30,True,False,0,0,0
2025-09-26 06:30:59.980318308,iot_test_files/normal/system_log_6.log,138,4.803772153618472,modified,.log,0,0.134765625,6,30,True,False,0,0,0
2025-09-26 06:31:12.100324154,iot_test_files/normal/backup_data_11.dat,257,5.554734769648104,modified,.dat,0,0.2509765625,6,31,False,True,0,0,0
2025-09-26 06:31:24.231877089,iot_test_files/normal/config_device_8.cfg,154,4.927753320802604,modified,.cfg,0,0.150390625,6,31,True,False,0,0,0
2025-09-26 06:31:36.377924919,iot_test_files/normal/system_log_6.log,181,4.860005175509466,modified,.log,0,0.1767578125,6,31,True,False,0,0,0
2025-09-26 06:32:00.595929623,iot_test_files/normal/config_device_4.cfg,0,0.0,deleted,.cfg,0,0.0,6,32,True,False,0,0,0
2025-09-26 06:32:12.665809155,iot_test_files/normal/log_1758868332_5403.txt,113,3.940334172685286,created,.txt,0,0.1103515625,6,32,True,False,0,0,0
2025-09-26 06:32:12.666737080,iot_test_files/normal/log_1758868332_5403.txt,113,3.940334172685286,modified,.txt,0,0.1103515625,6,32,True,False,0,0,0
2025-09-26 06:32:24.843001604,iot_test_files/normal/log_1758868332_5403.txt,0,0.0,deleted,.txt,0,0.0,6,32,True,False,0,0,0
2025-09-26 06:44:43.502001524,iot_test_files/normal/backup_data_7.dat,231,5.525751553783008,modified,.dat,0,0.2255859375,6,44,False,True,0,0,0
2025-09-26 06:44:43.502659798,iot_test_files/normal/backup_data_7.dat,231,5.525751553783008,modified,.dat,0,0.2255859375,6,44,False,True,0,0,0
2025-09-26 06:44:55.666151285,iot_test_files/normal/log_1758869095_2127.txt,113,3.97698646870366,created,.txt,0,0.1103515625,6,44,True,False,0,0,0
2025-09-26 06:44:55.666611433,iot_test_files/normal/log_1758869095_2127.txt,113,3.97698646870366,modified,.txt,0,0.1103515625,6,44,True,False,0,0,0
2025-09-26 06:45:07.736736059,iot_test_files/normal/log_1758869107_6466.txt,113,4.0080464244941645,created,.txt,0,0.1103515625,6,45,True,False,0,0,0
2025-09-26 06:45:07.737116575,iot_test_files/normal/log_1758869107_6466.txt,113,4.0080464244941645,modified,.txt,0,0.1103515625,6,45,True,False,0,0,0
2025-09-26 06:45:19.863559484,iot_test_files/normal/log_1758867800_5523.txt,212,4.580141435587633,modified,.txt,0,0.20703125,6,45,True,False,0,0,0
2025-09-26 06:45:19.864967823,iot_test_files/normal/log_1758867800_5523.txt,212,4.580141435587633,modified,.txt,0,0.20703125,6,45,True,False,0,0,0
2025-09-26 06:45:32.041594505,iot_test_files/normal/log_1758868127_9054.txt,156,4.395124176451689,modified,.txt,0,0.15234375,6,45,True,False,0,0,0
2025-09-26 06:45:44.145099163,iot_test_files/normal/log_1758869144_4736.txt,113,3.933140287797614,created,.txt,0,0.1103515625,6,45,True,False,0,0,0
2025-09-26 06:45:44.145525217,iot_test_files/normal/log_1758869144_4736.txt,113,3.933140287797614,modified,.txt,0,0.1103515625,6,45,True,False,0,0,0
2025-09-26 06:45:56.236850023,iot_test_files/normal/backup_data_11.dat,300,5.5051486358131525,modified,.dat,0,0.29296875,6,45,False,True,0,0,0
2025-09-26 06:46:08.315498114,iot_test_files/normal/system_log_10.log,126,4.8696943012899006,modified,.log,0,0.123046875,6,46,True,False,0,0,0
2025-09-26 06:46:08.316032410,iot_test_files/normal/system_log_10.log,126,4.8696943012899006,modified,.log,0,0.123046875,6,46,True,False,0,0,0
2025-09-26 06:46:20.354279995,iot_test_files/normal/config_device_8.cfg,0,0.0,deleted,.cfg,0,0.0,6,46,True,False,0,0,0
2025-09-26 06:46:44.440531969,iot_test_files/normal/log_1758869144_4736.txt,0,0.0,deleted,.txt,0,0.0,6,46,True,False,0,0,0
2025-09-26 06:46:56.502821445,iot_test_files/normal/log_1758868127_9054.txt,0,0.0,modified,.txt,0,0.0,6,46,True,False,0,0,0
2025-09-26 06:46:56.506212711,iot_test_files/normal/log_1758868127_9054.txt,199,4.531000962459667,modified,.txt,0,0.1943359375,6,46,True,False,0,0,0
2025-09-26 06:47:08.654856920,iot_test_files/normal/backup_data_3.dat,287,5.456745217843042,modified,.dat,0,0.2802734375,6,47,False,True,0,0,0
2025-09-26 06:47:20.729614735,iot_test_files/normal/log_1758869095_2127.txt,169,4.4331593325377465,modified,.txt,0,0.1650390625,6,47,True,False,0,0,0
2025-09-26 06:47:32.816479206,iot_test_files/normal/log_1758869252_3575.txt,113,4.0225196282410645,created,.txt,0,0.1103515625,6,47,True,False,0,0,0
2025-09-26 06:47:32.816901684,iot_test_files/normal/log_1758869252_3575.txt,113,4.0225196282410645,modified,.txt,0,0.1103515625,6,47,True,False,0,0,0
2025-09-26 06:47:44.970865250,iot_test_files/normal/log_1758869264_7286.txt,113,3.98800516337478,created,.txt,0,0.1103515625,6,47,True,False,0,0,0
2025-09-26 06:47:44.972018242,iot_test_files/normal/log_1758869264_7286.txt,113,3.98800516337478,modified,.txt,0,0.1103515625,6,47,True,False,0,0,0
2025-09-26 06:47:57.082081079,iot_test_files/normal/config_device_16.cfg,155,4.953161296484044,modified,.cfg,0,0.1513671875,6,47,True,False,0,0,0
2025-09-26 06:48:09.116950035,iot_test_files/normal/log_1758867885_4442.txt,0,4.622126945705,modified,.txt,0,0.0,6,48,True,False,0,0,0
2025-09-26 06:48:09.117250204,iot_test_files/normal/log_1758867885_4442.txt,212,4.622126945705,modified,.txt,0,0.20703125,6,48,True,False,0,0,0
2025-09-26 06:48:21.296076298,iot_test_files/normal/log_1758867800_5523.txt,0,0.0,deleted,.txt,0,0.0,6,48,True,False,0,0,0
2025-09-26 06:48:57.508921623,iot_test_files/normal/backup_data_7.dat,287,5.488747409397387,modified,.dat,0,0.2802734375,6,48,False,True,0,0,0
2025-09-26 06:49:21.698596239,iot_test_files/normal/system_log_6.log,0,0.0,deleted,.log,0,0.0,6,49,True,False,0,0,0
2025-09-26 06:49:33.777791023,iot_test_files/normal/log_1758868127_9054.txt,0,0.0,deleted,.txt,0,0.0,6,49,True,False,0,0,0
2025-09-26 06:49:45.859432936,iot_test_files/normal/log_1758867994_5521.txt,169,4.4042963706526725,modified,.txt,0,0.1650390625,6,49,True,False,0,0,0
2025-09-26 06:49:57.971339226,iot_test_files/normal/log_1758867994_5521.txt,225,4.568295787933965,modified,.txt,0,0.2197265625,6,49,True,False,0,0,0
2025-09-26 06:50:10.031507015,iot_test_files/normal/log_1758867885_4442.txt,0,0.0,deleted,.txt,0,0.0,6,50,True,False,0,0,0
2025-09-26 06:50:22.047338247,iot_test_files/normal/log_1758869422_4214.txt,113,3.9340240530198254,created,.txt,0,0.1103515625,6,50,True,False,0,0,0
2025-09-26 06:50:22.048118353,iot_test_files/normal/log_1758869422_4214.txt,113,3.9340240530198254,modified,.txt,0,0.1103515625,6,50,True,False,0,0,0
2025-09-26 06:50:34.273634911,iot_test_files/normal/log_1758869434_5169.txt,113,3.958033287729534,created,.txt,0,0.1103515625,6,50,True,False,0,0,0
2025-09-26 06:50:34.274000168,iot_test_files/normal/log_1758869434_5169.txt,113,3.958033287729534,modified,.txt,0,0.1103515625,6,50,True,False,0,0,0
2025-09-26 06:50:46.369058371,iot_test_files/normal/log_1758867763_6458.txt,225,4.544442426405754,modified,.txt,0,0.2197265625,6,50,True,False,0,0,0
2025-09-26 06:51:10.514072418,iot_test_files/normal/log_1758867763_6458.txt,281,4.622371643085745,modified,.txt,0,0.2744140625,6,51,True,False,0,0,0
2025-09-26 06:51:22.649017572,iot_test_files/normal/log_1758869434_5169.txt,169,4.364558959968162,modified,.txt,0,0.1650390625,6,51,True,False,0,0,0
2025-09-26 06:51:34.703059435,iot_test_files/normal/backup_data_7.dat,0,5.420688825368932,modified,.dat,0,0.0,6,51,False,True,0,0,0
2025-09-26 06:51:34.704219103,iot_test_files/normal/backup_data_7.dat,330,5.420688825368932,modified,.dat,0,0.322265625,6,51,False,True,0,0,0
2025-09-26 06:51:58.884810448,iot_test_files/normal/log_1758869518_3663.txt,113,3.969422283108321,created,.txt,0,0.1103515625,6,51,True,False,0,0,0
2025-09-26 06:51:58.885336399,iot_test_files/normal/log_1758869518_3663.txt,113,3.969422283108321,modified,.txt,0,0.1103515625,6,51,True,False,0,0,0
2025-09-26 06:52:11.087554216,iot_test_files/normal/log_1758869531_6841.txt,113,3.965084008810329,created,.txt,0,0.1103515625,6,52,True,False,0,0,0
2025-09-26 06:52:11.087995052,iot_test_files/normal/log_1758869531_6841.txt,113,3.965084008810329,modified,.txt,0,0.1103515625,6,52,True,False,0,0,0
2025-09-26 06:52:23.277797222,iot_test_files/normal/log_1758869434_5169.txt,0,0.0,deleted,.txt,0,0.0,6,52,True,False,0,0,0
2025-09-26 06:52:35.367720366,iot_test_files/normal/system_log_14.log,0,0.0,deleted,.log,0,0.0,6,52,True,False,0,0,0
2025-09-26 06:52:47.443301201,iot_test_files/normal/system_log_10.log,182,4.876385643066307,modified,.log,0,0.177734375,6,52,True,False,0,0,0
2025-09-26 06:52:59.493477106,iot_test_files/normal/log_1758869579_5287.txt,113,3.962741862735193,created,.txt,0,0.1103515625,6,52,True,False,0,0,0
2025-09-26 06:52:59.495493889,iot_test_files/normal/log_1758869579_5287.txt,113,3.962741862735193,modified,.txt,0,0.1103515625,6,52,True,False,0,0,0
2025-09-26 06:53:23.694765568,iot_test_files/normal/log_1758869264_7286.txt,0,0.0,deleted,.txt,0,0.0,6,53,True,False,0,0,0
2025-09-26 06:53:35.743991137,iot_test_files/normal/log_1758869531_6841.txt,169,4.414164192928295,modified,.txt,0,0.1650390625,6,53,True,False,0,0,0
2025-09-26 06:53:47.809732914,iot_test_files/normal/log_1758867994_5521.txt,0,0.0,deleted,.txt,0,0.0,6,53,True,False,0,0,0
2025-09-26 06:53:59.867730379,iot_test_files/normal/backup_data_11.dat,356,5.439591514554662,modified,.dat,0,0.34765625,6,53,False,True,0,0,0
2025-09-26 06:54:11.980864763,iot_test_files/normal/log_1758869518_3663.txt,156,4.402931332256641,modified,.txt,0,0.15234375,6,54,True,False,0,0,0
2025-09-26 06:54:11.981488705,iot_test_files/normal/log_1758869518_3663.txt,156,4.402931332256641,modified,.txt,0,0.15234375,6,54,True,False,0,0,0
2025-09-26 06:54:24.064764023,iot_test_files/normal/config_device_12.cfg,142,4.8331513759990266,modified,.cfg,0,0.138671875,6,54,True,False,0,0,0
2025-09-26 06:54:24.065189838,iot_test_files/normal/config_device_12.cfg,142,4.8331513759990266,modified,.cfg,0,0.138671875,6,54,True,False,0,0,0
2025-09-26 06:54:36.174943924,iot_test_files/normal/sensor_data_9.json,0,0.0,deleted,.json,0,0.0,6,54,True,False,0,0,0
2025-09-26 06:36:39.972804070,iot_test_files/attacked/system_log_2.log.encrypted,82,6.177614352152679,created,.encrypted,1,0.080078125,6,36,False,True,0,0,0
2025-09-26 06:36:39.973345757,iot_test_files/attacked/system_log_2.log.encrypted,82,6.177614352152679,modified,.encrypted,1,0.080078125,6,36,False,True,0,0,0
2025-09-26 06:36:39.973579884,iot_test_files/attacked/system_log_10.log.encrypted,83,6.124980545778696,created,.encrypted,1,0.0810546875,6,36,False,True,0,0,0
2025-09-26 06:36:39.973772049,iot_test_files/attacked/system_log_10.log.encrypted,83,6.124980545778696,modified,.encrypted,1,0.0810546875,6,36,False,True,0,0,0
2025-09-26 06:36:39.973948002,iot_test_files/attacked/log_1758867994_5521.txt.encrypted,113,6.375358940233871,created,.encrypted,1,0.1103515625,6,36,False,True,0,0,0
2025-09-26 06:36:39.974114895,iot_test_files/attacked/log_1758867994_5521.txt.encrypted,113,6.375358940233871,modified,.encrypted,1,0.1103515625,6,36,False,True,0,0,0
2025-09-26 06:36:39.974286795,iot_test_files/attacked/backup_data_3.dat.encrypted,244,7.079148378631878,created,.encrypted,1,0.23828125,6,36,False,True,1,0,0
2025-09-26 06:36:39.974444389,iot_test_files/attacked/backup_data_3.dat.encrypted,244,7.079148378631878,modified,.encrypted,1,0.23828125,6,36,False,True,1,0,0
2025-09-26 06:36:39.974630833,iot_test_files/attacked/config_device_0.cfg.encrypted,154,6.7340651120110975,created,.encrypted,1,0.150390625,6,36,False,True,0,0,0
2025-09-26 06:36:39.974822760,iot_test_files/attacked/config_device_0.cfg.encrypted,154,6.7340651120110975,modified,.encrypted,1,0.150390625,6,36,False,True,0,0,0
2025-09-26 06:36:39.974997759,iot_test_files/attacked/config_device_16.cfg.encrypted,112,6.4010176452332495,created,.encrypted,1,0.109375,6,36,False,True,0,0,0
2025-09-26 06:36:39.975165129,iot_test_files/attacked/config_device_16.cfg.encrypted,112,6.4010176452332495,modified,.encrypted,1,0.109375,6,36,False,True,0,0,0
2025-09-26 06:36:39.975343704,iot_test_files/attacked/system_log_14.log.encrypted,195,6.927692749580497,created,.encrypted,1,0.1904296875,6,36,False,True,0,0,0
2025-09-26 06:36:39.975605488,iot_test_files/attacked/system_log_14.log.encrypted,195,6.927692749580497,modified,.encrypted,1,0.1904296875,6,36,False,True,0,0,0
2025-09-26 06:36:39.975781441,iot_test_files/attacked/sensor_data_9.json.encrypted,111,6.384417893338164,created,.encrypted,1,0.1083984375,6,36,False,True,0,0,0
2025-09-26 06:36:39.975939512,iot_test_files/attacked/sensor_data_9.json.encrypted,111,6.384417893338164,modified,.encrypted,1,0.1083984375,6,36,False,True,0,0,0
2025-09-26 06:36:39.976111412,iot_test_files/attacked/system_log_6.log.encrypted,181,6.93067710250499,created,.encrypted,1,0.1767578125,6,36,False,True,0,0,0
2025-09-26 06:36:39.976279497,iot_test_files/attacked/system_log_6.log.encrypted,181,6.93067710250499,modified,.encrypted,1,0.1767578125,6,36,False,True,0,0,0
2025-09-26 06:36:39.976461887,iot_test_files/attacked/backup_data_11.dat.encrypted,257,7.13676275548382,created,.encrypted,1,0.2509765625,6,36,False,True,1,0,0
2025-09-26 06:36:39.976673365,iot_test_files/attacked/backup_data_11.dat.encrypted,257,7.13676275548382,modified,.encrypted,1,0.2509765625,6,36,False,True,1,0,0
2025-09-26 06:36:39.976927996,iot_test_files/attacked/log_1758867885_4442.txt.encrypted,169,6.809907229294447,created,.encrypted,1,0.1650390625,6,36,False,True,0,0,0
