timestamp,file_path,file_size,entropy,event_type,file_extension,label
1758867751.7584896,iot_test_files/normal/backup_data_11.dat,145,5.670094373539558,modified,.dat,0
1758867751.7586195,iot_test_files/normal/config_device_12.cfg,56,4.246177744107237,created,.cfg,0
1758867751.7587378,iot_test_files/normal/config_device_12.cfg,56,4.246177744107237,modified,.cfg,0
1758867751.7589006,iot_test_files/normal/sensor_data_13.json,56,4.5548733954965765,created,.json,0
1758867751.759034,iot_test_files/normal/sensor_data_13.json,56,4.5548733954965765,modified,.json,0
1758867751.7591548,iot_test_files/normal/system_log_14.log,83,4.775701258043262,created,.log,0
1758867751.7592802,iot_test_files/normal/system_log_14.log,83,4.775701258043262,modified,.log,0
1758867751.759558,iot_test_files/normal/backup_data_15.dat,145,5.735789459300461,created,.dat,0
1758867751.759802,iot_test_files/normal/backup_data_15.dat,145,5.735789459300461,modified,.dat,0
1758867751.7600253,iot_test_files/normal/config_device_16.cfg,56,4.246177744107237,created,.cfg,0
1758867751.760233,iot_test_files/normal/config_device_16.cfg,56,4.246177744107237,modified,.cfg,0
1758867751.7604597,iot_test_files/normal/sensor_data_17.json,56,4.590587681210862,created,.json,0
1758867751.7606876,iot_test_files/normal/sensor_data_17.json,56,4.590587681210862,modified,.json,0
1758867751.7609444,iot_test_files/normal/system_log_18.log,83,4.775701258043262,created,.log,0
1758867751.761178,iot_test_files/normal/system_log_18.log,83,4.775701258043262,modified,.log,0
1758867751.7613986,iot_test_files/normal/backup_data_19.dat,145,5.726913897384577,created,.dat,0
1758867751.76165,iot_test_files/normal/backup_data_19.dat,145,5.726913897384577,modified,.dat,0
1758867763.8517282,iot_test_files/normal/log_1758867763_6458.txt,113,3.969422283108321,created,.txt,0
1758867763.8535767,iot_test_files/normal/log_1758867763_6458.txt,113,3.969422283108321,modified,.txt,0
1758867776.0046403,iot_test_files/normal/config_device_0.cfg,111,4.764212321919475,modified,.cfg,0
1758867788.0957181,iot_test_files/normal/sensor_data_13.json,0,4.848609716990332,modified,.json,0
1758867788.0965755,iot_test_files/normal/sensor_data_13.json,99,4.848609716990332,modified,.json,0
1758867800.1477044,iot_test_files/normal/log_1758867800_5523.txt,113,3.958033287729534,created,.txt,0
1758867800.1480544,iot_test_files/normal/log_1758867800_5523.txt,113,3.958033287729534,modified,.txt,0
1758867824.425917,iot_test_files/normal/config_device_0.cfg,0,0.0,modified,.cfg,0
1758867824.4266236,iot_test_files/normal/config_device_0.cfg,154,4.831736633030845,modified,.cfg,0
1758867836.6140058,iot_test_files/normal/config_device_8.cfg,98,4.816384110281584,modified,.cfg,0
1758867848.6564348,iot_test_files/normal/config_device_4.cfg,111,4.813849934571068,modified,.cfg,0
1758867860.772377,iot_test_files/normal/log_1758867860_2808.txt,113,3.894287548633338,created,.txt,0
1758867860.772807,iot_test_files/normal/log_1758867860_2808.txt,113,3.894287548633338,modified,.txt,0
1758867885.0895984,iot_test_files/normal/log_1758867885_4442.txt,113,3.9694222831083206,created,.txt,0
1758867885.0900629,iot_test_files/normal/log_1758867885_4442.txt,113,3.9694222831083206,modified,.txt,0
1758867897.2644446,iot_test_files/normal/log_1758867897_1579.txt,113,3.945042747690945,created,.txt,0
1758867897.264936,iot_test_files/normal/log_1758867897_1579.txt,113,3.945042747690945,modified,.txt,0
1758867909.3408425,iot_test_files/normal/system_log_18.log,0,0,deleted,.log,0
1758867933.534829,iot_test_files/normal/log_1758867933_6932.txt,113,3.951723168064073,created,.txt,0
1758867933.5355897,iot_test_files/normal/log_1758867933_6932.txt,113,3.951723168064073,modified,.txt,0
1758867945.7384343,iot_test_files/normal/log_1758867800_5523.txt,169,4.3640281676318855,modified,.txt,0
1758867957.78304,iot_test_files/normal/system_log_14.log,139,4.834643299571129,modified,.log,0
1758867969.9148433,iot_test_files/normal/log_1758867763_6458.txt,169,4.375690057894467,modified,.txt,0
1758867982.016584,iot_test_files/normal/backup_data_3.dat,188,5.577150480909248,modified,.dat,0
1758867982.017342,iot_test_files/normal/backup_data_3.dat,188,5.577150480909248,modified,.dat,0
1758867994.1397595,iot_test_files/normal/log_1758867994_5521.txt,113,3.970306048330532,created,.txt,0
1758867994.140807,iot_test_files/normal/log_1758867994_5521.txt,113,3.970306048330532,modified,.txt,0
1758868006.2775638,iot_test_files/normal/backup_data_15.dat,0,0,deleted,.dat,0
1758868018.3051808,iot_test_files/normal/system_log_14.log,195,4.814660018372145,modified,.log,0
1758868030.3938355,iot_test_files/normal/log_1758867860_2808.txt,156,4.311284842207469,modified,.txt,0
1758868042.4495952,iot_test_files/normal/sensor_data_13.json,0,0,deleted,.json,0
1758868054.5230727,iot_test_files/normal/log_1758867860_2808.txt,0,0,deleted,.txt,0
1758868066.616582,iot_test_files/normal/config_device_16.cfg,112,4.861438101543468,modified,.cfg,0
1758868078.7562516,iot_test_files/normal/config_device_12.cfg,99,4.844244025015284,modified,.cfg,0
1758868078.7572384,iot_test_files/normal/config_device_12.cfg,99,4.844244025015284,modified,.cfg,0
1758868090.8430781,iot_test_files/normal/backup_data_11.dat,201,5.653493203106905,modified,.dat,0
1758868102.9477506,iot_test_files/normal/sensor_data_1.json,98,4.877179936208728,modified,.json,0
1758868115.035747,iot_test_files/normal/sensor_data_17.json,0,0,deleted,.json,0
1758868127.0694606,iot_test_files/normal/log_1758868127_9054.txt,113,3.9659677740325403,created,.txt,0
1758868127.0700974,iot_test_files/normal/log_1758868127_9054.txt,113,3.9659677740325403,modified,.txt,0
1758868151.1944094,iot_test_files/normal/sensor_data_9.json,111,4.825652133346809,modified,.json,0
1758868163.318721,iot_test_files/normal/backup_data_7.dat,188,5.582867342763657,modified,.dat,0
1758868175.3715897,iot_test_files/normal/backup_data_3.dat,244,5.541384317753273,modified,.dat,0
1758868187.5105665,iot_test_files/normal/log_1758867933_6932.txt,0,0,deleted,.txt,0
1758868211.6063104,iot_test_files/normal/backup_data_19.dat,188,5.675536562759728,modified,.dat,0
1758868211.6069856,iot_test_files/normal/backup_data_19.dat,188,5.675536562759728,modified,.dat,0
1758868223.749844,iot_test_files/normal/log_1758867885_4442.txt,169,4.4035526013090465,modified,.txt,0
1758868247.894909,iot_test_files/normal/sensor_data_1.json,0,0,deleted,.json,0
1758868259.9803183,iot_test_files/normal/system_log_6.log,138,4.803772153618472,modified,.log,0
1758868272.1003242,iot_test_files/normal/backup_data_11.dat,257,5.554734769648104,modified,.dat,0
1758868284.2318773,iot_test_files/normal/config_device_8.cfg,154,4.927753320802604,modified,.cfg,0
1758868296.3779247,iot_test_files/normal/system_log_6.log,181,4.860005175509466,modified,.log,0
1758868320.5959296,iot_test_files/normal/config_device_4.cfg,0,0,deleted,.cfg,0
1758868332.6658092,iot_test_files/normal/log_1758868332_5403.txt,113,3.940334172685286,created,.txt,0
1758868332.666737,iot_test_files/normal/log_1758868332_5403.txt,113,3.940334172685286,modified,.txt,0
1758868344.8430016,iot_test_files/normal/log_1758868332_5403.txt,0,0,deleted,.txt,0
1758869083.5020015,iot_test_files/normal/backup_data_7.dat,231,5.525751553783008,modified,.dat,0
1758869083.5026598,iot_test_files/normal/backup_data_7.dat,231,5.525751553783008,modified,.dat,0
1758869095.6661513,iot_test_files/normal/log_1758869095_2127.txt,113,3.97698646870366,created,.txt,0
1758869095.6666114,iot_test_files/normal/log_1758869095_2127.txt,113,3.97698646870366,modified,.txt,0
1758869107.736736,iot_test_files/normal/log_1758869107_6466.txt,113,4.0080464244941645,created,.txt,0
1758869107.7371166,iot_test_files/normal/log_1758869107_6466.txt,113,4.0080464244941645,modified,.txt,0
1758869119.8635597,iot_test_files/normal/log_1758867800_5523.txt,212,4.580141435587633,modified,.txt,0
1758869119.8649678,iot_test_files/normal/log_1758867800_5523.txt,212,4.580141435587633,modified,.txt,0
1758869132.0415943,iot_test_files/normal/log_1758868127_9054.txt,156,4.395124176451689,modified,.txt,0
1758869144.1450992,iot_test_files/normal/log_1758869144_4736.txt,113,3.933140287797614,created,.txt,0
1758869144.1455252,iot_test_files/normal/log_1758869144_4736.txt,113,3.933140287797614,modified,.txt,0
1758869156.23685,iot_test_files/normal/backup_data_11.dat,300,5.5051486358131525,modified,.dat,0
1758869168.3154979,iot_test_files/normal/system_log_10.log,126,4.8696943012899006,modified,.log,0
1758869168.3160324,iot_test_files/normal/system_log_10.log,126,4.8696943012899006,modified,.log,0
1758869180.35428,iot_test_files/normal/config_device_8.cfg,0,0,deleted,.cfg,0
1758869204.440532,iot_test_files/normal/log_1758869144_4736.txt,0,0,deleted,.txt,0
1758869216.5028214,iot_test_files/normal/log_1758868127_9054.txt,0,0.0,modified,.txt,0
1758869216.5062127,iot_test_files/normal/log_1758868127_9054.txt,199,4.531000962459667,modified,.txt,0
1758869228.654857,iot_test_files/normal/backup_data_3.dat,287,5.456745217843042,modified,.dat,0
1758869240.7296147,iot_test_files/normal/log_1758869095_2127.txt,169,4.4331593325377465,modified,.txt,0
1758869252.8164792,iot_test_files/normal/log_1758869252_3575.txt,113,4.0225196282410645,created,.txt,0
1758869252.8169017,iot_test_files/normal/log_1758869252_3575.txt,113,4.0225196282410645,modified,.txt,0
1758869264.9708652,iot_test_files/normal/log_1758869264_7286.txt,113,3.9880051633747797,created,.txt,0
1758869264.9720182,iot_test_files/normal/log_1758869264_7286.txt,113,3.9880051633747797,modified,.txt,0
1758869277.082081,iot_test_files/normal/config_device_16.cfg,155,4.953161296484044,modified,.cfg,0
1758869289.11695,iot_test_files/normal/log_1758867885_4442.txt,0,4.622126945705,modified,.txt,0
1758869289.1172502,iot_test_files/normal/log_1758867885_4442.txt,212,4.622126945705,modified,.txt,0
1758869301.2960763,iot_test_files/normal/log_1758867800_5523.txt,0,0,deleted,.txt,0
1758869337.5089216,iot_test_files/normal/backup_data_7.dat,287,5.488747409397387,modified,.dat,0
1758869361.6985962,iot_test_files/normal/system_log_6.log,0,0,deleted,.log,0
1758869373.777791,iot_test_files/normal/log_1758868127_9054.txt,0,0,deleted,.txt,0
1758869385.859433,iot_test_files/normal/log_1758867994_5521.txt,169,4.4042963706526725,modified,.txt,0
1758869397.9713392,iot_test_files/normal/log_1758867994_5521.txt,225,4.568295787933965,modified,.txt,0
1758869410.031507,iot_test_files/normal/log_1758867885_4442.txt,0,0,deleted,.txt,0
1758869422.0473382,iot_test_files/normal/log_1758869422_4214.txt,113,3.9340240530198254,created,.txt,0
1758869422.0481184,iot_test_files/normal/log_1758869422_4214.txt,113,3.9340240530198254,modified,.txt,0
1758869434.2736347,iot_test_files/normal/log_1758869434_5169.txt,113,3.958033287729534,created,.txt,0
1758869434.2740002,iot_test_files/normal/log_1758869434_5169.txt,113,3.958033287729534,modified,.txt,0
1758869446.3690584,iot_test_files/normal/log_1758867763_6458.txt,225,4.544442426405754,modified,.txt,0
1758869470.5140724,iot_test_files/normal/log_1758867763_6458.txt,281,4.622371643085745,modified,.txt,0
1758869482.6490176,iot_test_files/normal/log_1758869434_5169.txt,169,4.364558959968162,modified,.txt,0
1758869494.7030594,iot_test_files/normal/backup_data_7.dat,0,5.420688825368932,modified,.dat,0
1758869494.704219,iot_test_files/normal/backup_data_7.dat,330,5.420688825368932,modified,.dat,0
1758869518.8848104,iot_test_files/normal/log_1758869518_3663.txt,113,3.969422283108321,created,.txt,0
1758869518.8853364,iot_test_files/normal/log_1758869518_3663.txt,113,3.969422283108321,modified,.txt,0
1758869531.0875542,iot_test_files/normal/log_1758869531_6841.txt,113,3.965084008810329,created,.txt,0
1758869531.087995,iot_test_files/normal/log_1758869531_6841.txt,113,3.965084008810329,modified,.txt,0
1758869543.2777972,iot_test_files/normal/log_1758869434_5169.txt,0,0,deleted,.txt,0
1758869555.3677204,iot_test_files/normal/system_log_14.log,0,0,deleted,.log,0
1758869567.4433012,iot_test_files/normal/system_log_10.log,182,4.876385643066307,modified,.log,0
1758869579.493477,iot_test_files/normal/log_1758869579_5287.txt,113,3.962741862735193,created,.txt,0
1758869579.495494,iot_test_files/normal/log_1758869579_5287.txt,113,3.962741862735193,modified,.txt,0
1758869603.6947656,iot_test_files/normal/log_1758869264_7286.txt,0,0,deleted,.txt,0
1758869615.7439911,iot_test_files/normal/log_1758869531_6841.txt,169,4.414164192928295,modified,.txt,0
1758869627.809733,iot_test_files/normal/log_1758867994_5521.txt,0,0,deleted,.txt,0
1758869639.8677304,iot_test_files/normal/backup_data_11.dat,356,5.439591514554662,modified,.dat,0
1758869651.9808648,iot_test_files/normal/log_1758869518_3663.txt,156,4.402931332256641,modified,.txt,0
1758869651.9814887,iot_test_files/normal/log_1758869518_3663.txt,156,4.402931332256641,modified,.txt,0
1758869664.064764,iot_test_files/normal/config_device_12.cfg,142,4.8331513759990266,modified,.cfg,0
1758869664.0651898,iot_test_files/normal/config_device_12.cfg,142,4.8331513759990266,modified,.cfg,0
1758869676.174944,iot_test_files/normal/sensor_data_9.json,0,0,deleted,.json,0
1758870481.5106504,iot_test_files/normal/backup_data_11.dat,412,5.380591861986136,modified,.dat,0
1758870505.6666026,iot_test_files/normal/log_1758869422_4214.txt,0,0,deleted,.txt,0
1758870517.6822464,iot_test_files/normal/log_1758869518_3663.txt,0,0,deleted,.txt,0
1758870529.7601385,iot_test_files/normal/log_1758869531_6841.txt,0,0,deleted,.txt,0
1758870553.8494859,iot_test_files/normal/system_log_10.log,0,4.883023686912118,modified,.log,0
1758870553.8546364,iot_test_files/normal/system_log_10.log,225,4.883023686912118,modified,.log,0
1758870577.9591212,iot_test_files/normal/log_1758870577_1277.txt,0,0.0,created,.txt,0
1758870577.961853,iot_test_files/normal/log_1758870577_1277.txt,113,3.9903473094499162,modified,.txt,0
1758870602.1911178,iot_test_files/normal/config_device_12.cfg,185,4.801510530428935,modified,.cfg,0
1758870614.2727578,iot_test_files/normal/log_1758870614_1058.txt,113,4.011500933569945,created,.txt,0
1758870614.2749405,iot_test_files/normal/log_1758870614_1058.txt,113,4.011500933569945,modified,.txt,0
1758870626.3946357,iot_test_files/normal/config_device_16.cfg,198,4.926287963060302,modified,.cfg,0
1758870638.567795,iot_test_files/normal/backup_data_19.dat,244,5.620163784928301,modified,.dat,0
1758870650.6982627,iot_test_files/normal/log_1758870614_1058.txt,156,4.410791531134851,modified,.txt,0
1758870650.6992083,iot_test_files/normal/log_1758870614_1058.txt,156,4.410791531134851,modified,.txt,0
1758870662.8389108,iot_test_files/normal/log_1758867763_6458.txt,324,4.704433234131358,modified,.txt,0
1758870675.0063453,iot_test_files/normal/log_1758870614_1058.txt,212,4.594895469914829,modified,.txt,0
1758870687.1548152,iot_test_files/normal/log_1758870687_9890.txt,113,3.9804409777794403,created,.txt,0
1758870687.155285,iot_test_files/normal/log_1758870687_9890.txt,113,3.9804409777794403,modified,.txt,0
1758870699.345422,iot_test_files/normal/log_1758870699_1591.txt,113,3.9880051633747797,created,.txt,0
1758870699.3469706,iot_test_files/normal/log_1758870699_1591.txt,113,3.9880051633747797,modified,.txt,0
1758870711.5953166,iot_test_files/normal/config_device_0.cfg,0,0,deleted,.cfg,0
1758870723.6099946,iot_test_files/normal/system_log_2.log,138,4.816053734465169,modified,.log,0
1758870735.654403,iot_test_files/normal/log_1758870735_2866.txt,113,3.98800516337478,created,.txt,0
1758870735.6547923,iot_test_files/normal/log_1758870735_2866.txt,113,3.98800516337478,modified,.txt,0
1758870747.8014355,iot_test_files/normal/log_1758870735_2866.txt,0,0,deleted,.txt,0
1758870771.9125288,iot_test_files/normal/log_1758870687_9890.txt,156,4.341237176730107,modified,.txt,0
1758870808.1096725,iot_test_files/normal/log_1758870808_9855.txt,113,4.000482238898825,created,.txt,0
1758870808.1102593,iot_test_files/normal/log_1758870808_9855.txt,113,4.000482238898825,modified,.txt,0
1758870832.2552228,iot_test_files/normal/config_device_12.cfg,241,4.879670897676275,modified,.cfg,0
1758870844.285997,iot_test_files/normal/log_1758870614_1058.txt,268,4.684963434847982,modified,.txt,0
1758870856.319113,iot_test_files/normal/log_1758867763_6458.txt,380,4.731999773251419,modified,.txt,0
1758870880.415662,iot_test_files/normal/log_1758870880_9120.txt,113,4.019065119165284,created,.txt,0
1758870880.4164402,iot_test_files/normal/log_1758870880_9120.txt,113,4.019065119165284,modified,.txt,0
1758870904.6687717,iot_test_files/normal/log_1758870904_7959.txt,113,3.9726481944056684,created,.txt,0
1758870904.6692426,iot_test_files/normal/log_1758870904_7959.txt,113,3.9726481944056684,modified,.txt,0
1758870916.8328722,iot_test_files/normal/backup_data_7.dat,373,5.36058030955553,modified,.dat,0
1758870928.96164,iot_test_files/normal/system_log_10.log,0,0,deleted,.log,0
1758870941.0089633,iot_test_files/normal/config_device_12.cfg,0,0,deleted,.cfg,0
1758870953.0860257,iot_test_files/normal/backup_data_19.dat,300,5.543101220661934,modified,.dat,0
1758870965.1382968,iot_test_files/normal/log_1758867763_6458.txt,0,0,deleted,.txt,0
1758870977.1923573,iot_test_files/normal/log_1758870880_9120.txt,0,0,deleted,.txt,0
1758870989.2787879,iot_test_files/normal/config_device_16.cfg,254,4.921645416023574,modified,.cfg,0
1758871001.3092108,iot_test_files/normal/log_1758870614_1058.txt,0,0,deleted,.txt,0
1758871013.3304646,iot_test_files/normal/log_1758870699_1591.txt,169,4.406300491526267,modified,.txt,0
1758871025.4299011,iot_test_files/normal/log_1758871025_9434.txt,113,4.011500933569945,created,.txt,0
1758871025.430231,iot_test_files/normal/log_1758871025_9434.txt,113,4.011500933569945,modified,.txt,0
1758871049.7061746,iot_test_files/normal/log_1758871025_9434.txt,169,4.424320500742933,modified,.txt,0
1758871073.881671,iot_test_files/normal/log_1758869107_6466.txt,169,4.464538823590884,modified,.txt,0
1759602333.1949806,iot_test_files/normal/log_1759602333_3543.txt,113,3.9903473094499162,created,.txt,0
1759602333.1962464,iot_test_files/normal/log_1759602333_3543.txt,113,3.9903473094499162,modified,.txt,0
1759602345.3087137,iot_test_files/normal/log_1758871025_9434.txt,225,4.581059452883655,modified,.txt,0
1759602357.3798306,iot_test_files/normal/log_1759602357_3706.txt,113,3.9990238580458994,created,.txt,0
1759602357.3810244,iot_test_files/normal/log_1759602357_3706.txt,113,3.9990238580458994,modified,.txt,0
1759602369.4845724,iot_test_files/normal/log_1758869095_2127.txt,212,4.620386312690737,modified,.txt,0
1759602369.4848955,iot_test_files/normal/log_1758869095_2127.txt,212,4.620386312690737,modified,.txt,0
1759602393.6312962,iot_test_files/normal/config_0_1758884129.txt,0,0,deleted,.txt,0
1759602405.6688364,iot_test_files/normal/log_1758870687_9890.txt,199,4.518409168918938,modified,.txt,0
1759602405.6696904,iot_test_files/normal/log_1758870687_9890.txt,199,4.518409168918938,modified,.txt,0
1759602417.7379425,iot_test_files/normal/config_28_1758884535.txt,139,4.695215480460369,modified,.txt,0
1759602429.8371453,iot_test_files/normal/config_22_1758884093.txt,0,0,deleted,.txt,0
1759602441.85226,iot_test_files/normal/config_47_1759597531.txt,101,4.6638747830259994,modified,.txt,0
1759602453.9485745,iot_test_files/normal/config_17_1758884342.txt,0,0.0,modified,.txt,0
1759602453.9510167,iot_test_files/normal/config_17_1758884342.txt,101,4.72991111787507,modified,.txt,0
1759602466.0649412,iot_test_files/normal/config_27_1758884378.txt,0,0,deleted,.txt,0
1759602478.0967865,iot_test_files/normal/config_9_1758884715.txt,139,4.635903420098111,modified,.txt,0
1759602502.1510513,iot_test_files/normal/config_18_1758884009.txt,0,0,deleted,.txt,0
1759602514.2193372,iot_test_files/normal/log_1759602514_3970.txt,113,3.9726481944056684,created,.txt,0
1759602514.2212687,iot_test_files/normal/log_1759602514_3970.txt,113,3.9726481944056684,modified,.txt,0
1759602526.3337443,iot_test_files/normal/config_23_1758884547.txt,0,0,deleted,.txt,0
1759602550.4812975,iot_test_files/normal/config_47_1758884787.txt,0,0,deleted,.txt,0
1759602562.5130987,iot_test_files/normal/log_1759602562_9914.txt,113,3.9172087031977885,created,.txt,0
1759602562.51496,iot_test_files/normal/log_1759602562_9914.txt,113,3.9172087031977885,modified,.txt,0
1759602574.6000357,iot_test_files/normal/config_25_1759597435.txt,139,4.686760896412533,modified,.txt,0
1759602586.7329495,iot_test_files/normal/log_1759602586_7636.txt,113,4.016722973090148,created,.txt,0
1759602586.733185,iot_test_files/normal/log_1759602586_7636.txt,113,4.016722973090148,modified,.txt,0
1759602598.8433206,iot_test_files/normal/config_17_1758884342.txt,0,0,deleted,.txt,0
1759602610.9169295,iot_test_files/normal/config_41_1759598419.txt,101,4.661627979734083,modified,.txt,0
1759602623.1010358,iot_test_files/normal/log_1758870808_9855.txt,0,0,deleted,.txt,0
1759602635.190673,iot_test_files/normal/log_1758871025_9434.txt,281,4.6665696517153235,modified,.txt,0
1759602647.2375107,iot_test_files/normal/log_1759602647_8763.txt,113,4.001366004121036,created,.txt,0
1759602647.2377923,iot_test_files/normal/log_1759602647_8763.txt,113,4.001366004121036,modified,.txt,0
1759602659.4099226,iot_test_files/normal/log_1759602586_7636.txt,0,0,deleted,.txt,0
1759602671.48081,iot_test_files/normal/config_46_1759598371.txt,0,0,deleted,.txt,0
1759602683.5808256,iot_test_files/normal/log_1758869095_2127.txt,255,4.707643893388076,modified,.txt,0
1759602695.7028425,iot_test_files/normal/log_1758869252_3575.txt,156,4.418670377717114,modified,.txt,0
1759602719.9154189,iot_test_files/normal/config_16_1758884619.txt,0,0,deleted,.txt,0
1759602768.128107,iot_test_files/normal/log_1759602768_6218.txt,113,3.958403588437201,created,.txt,0
1759602768.1300986,iot_test_files/normal/log_1759602768_6218.txt,113,3.958403588437201,modified,.txt,0
1759602780.2706053,iot_test_files/normal/config_41_1759598419.txt,0,0,deleted,.txt,0
1759602792.339893,iot_test_files/normal/log_1759602792_8758.txt,113,3.97698646870366,created,.txt,0
1759602792.3408575,iot_test_files/normal/log_1759602792_8758.txt,113,3.97698646870366,modified,.txt,0
1759602804.4610543,iot_test_files/normal/config_50_1758883889.txt,266,4.63691207754821,modified,.txt,0
1759602816.5075617,iot_test_files/normal/log_1758870577_1277.txt,156,4.426486281235536,modified,.txt,0
1759602816.5084097,iot_test_files/normal/log_1758870577_1277.txt,156,4.426486281235536,modified,.txt,0
1759602828.591478,iot_test_files/normal/config_16_1758884763.txt,0,4.7638311373327,modified,.txt,0
1759602828.5925968,iot_test_files/normal/config_16_1758884763.txt,101,4.7638311373327,modified,.txt,0
1759602840.6876304,iot_test_files/normal/config_9_1758884234.txt,0,0.0,modified,.txt,0
1759602840.6902757,iot_test_files/normal/config_9_1758884234.txt,101,4.731542771700619,modified,.txt,0
1759602852.887155,iot_test_files/normal/config_8_1759598467.txt,0,0,deleted,.txt,0
1759602864.9114423,iot_test_files/normal/log_1759602864_8032.txt,113,3.9726481944056684,created,.txt,0
1759602864.9128695,iot_test_files/normal/log_1759602864_8032.txt,113,3.9726481944056684,modified,.txt,0
1759602877.1213446,iot_test_files/normal/log_1759594437_2526.txt,156,4.391852727524533,modified,.txt,0
1759602877.1219585,iot_test_files/normal/log_1759594437_2526.txt,156,4.391852727524533,modified,.txt,0
1759602889.2186677,iot_test_files/normal/log_1759602889_9861.txt,113,4.030083813836404,created,.txt,0
1759602889.219152,iot_test_files/normal/log_1759602889_9861.txt,113,4.030083813836404,modified,.txt,0
1759602901.4650338,iot_test_files/normal/config_15_1758884703.txt,195,4.789969384575034,modified,.txt,0
1759603463.5458908,iot_test_files/normal/log_1759602647_8763.txt,0,0,deleted,.txt,0
1759603475.582108,iot_test_files/normal/backup_data_7.dat,416,5.315739134169763,modified,.dat,0
1759603475.5834408,iot_test_files/normal/backup_data_7.dat,416,5.315739134169763,modified,.dat,0
1759650115.2583106,iot_test_files/normal/log_1758870577_1277.txt,212,4.608558663085771,modified,.txt,0
1759650139.392167,iot_test_files/normal/config_42_1758884330.txt,139,4.705143317721481,modified,.txt,0
1759650139.3932602,iot_test_files/normal/config_42_1758884330.txt,139,4.705143317721481,modified,.txt,0
1759650151.5330424,iot_test_files/normal/log_1759650151_1784.txt,113,3.951723168064073,created,.txt,0
1759650151.5343482,iot_test_files/normal/log_1759650151_1784.txt,113,3.951723168064073,modified,.txt,0
1759650163.723589,iot_test_files/normal/log_1759650151_1784.txt,169,4.345868542363163,modified,.txt,0
1759650175.8063743,iot_test_files/normal/log_1759650151_1784.txt,225,4.523484104602723,modified,.txt,0
1759650187.8370821,iot_test_files/normal/log_1759602357_3706.txt,156,4.439575024696858,modified,.txt,0
1759650187.8375485,iot_test_files/normal/log_1759602357_3706.txt,156,4.439575024696858,modified,.txt,0
1759650199.9223733,iot_test_files/normal/log_1759602889_9861.txt,169,4.444361844098474,modified,.txt,0
1759650211.978545,iot_test_files/normal/log_1758869107_6466.txt,0,0.0,modified,.txt,0
1759650211.9790523,iot_test_files/normal/log_1758869107_6466.txt,212,4.660748771719981,modified,.txt,0
1759650224.1287265,iot_test_files/normal/log_1759650224_7663.txt,113,3.9627418627351925,created,.txt,0
1759650224.1292655,iot_test_files/normal/log_1759650224_7663.txt,113,3.9627418627351925,modified,.txt,0
1759650236.229249,iot_test_files/normal/log_1759602889_9861.txt,0,4.625687735809545,modified,.txt,0
1759650236.2306385,iot_test_files/normal/log_1759602889_9861.txt,212,4.625687735809545,modified,.txt,0
1759650248.3688724,iot_test_files/normal/config_21_1759649793.txt,101,4.679078808306097,modified,.txt,0
1759650260.461405,iot_test_files/normal/config_28_1758884438.txt,139,4.64488598502098,modified,.txt,0
1759650260.4624758,iot_test_files/normal/config_28_1758884438.txt,139,4.64488598502098,modified,.txt,0
1759650272.6314895,iot_test_files/normal/log_1758871025_9434.txt,337,4.69533461898413,modified,.txt,0
